PalmSprings_CA_2012, 2012-09-19, 0, 86
PalmSprings_CA_2012, 2012-09-19, 1, 85
PalmSprings_CA_2012, 2012-09-19, 2, 85
PalmSprings_CA_2012, 2012-09-19, 3, 84
PalmSprings_CA_2012, 2012-09-19, 4, 81
PalmSprings_CA_2012, 2012-09-19, 5, 80
PalmSprings_CA_2012, 2012-09-19, 6, 77
PalmSprings_CA_2012, 2012-09-19, 7, 83
PalmSprings_CA_2012, 2012-09-19, 8, 87
PalmSprings_CA_2012, 2012-09-19, 9, 94
PalmSprings_CA_2012, 2012-09-19, 10, 98
PalmSprings_CA_2012, 2012-09-19, 11, 103
PalmSprings_CA_2012, 2012-09-19, 12, 103
PalmSprings_CA_2012, 2012-09-19, 13, 103
PalmSprings_CA_2012, 2012-09-19, 14, 104
PalmSprings_CA_2012, 2012-09-19, 15, 103
PalmSprings_CA_2012, 2012-09-19, 16, 103
PalmSprings_CA_2012, 2012-09-19, 17, 100
PalmSprings_CA_2012, 2012-09-19, 18, 99
PalmSprings_CA_2012, 2012-09-19, 19, 95
PalmSprings_CA_2012, 2012-09-19, 20, 94
PalmSprings_CA_2012, 2012-09-19, 21, 91
PalmSprings_CA_2012, 2012-09-19, 22, 91
PalmSprings_CA_2012, 2012-09-19, 23, 90
PalmSprings_CA_2012, 2012-09-18, 0, 84
PalmSprings_CA_2012, 2012-09-18, 1, 83
PalmSprings_CA_2012, 2012-09-18, 2, 79
PalmSprings_CA_2012, 2012-09-18, 3, 79
PalmSprings_CA_2012, 2012-09-18, 4, 75
PalmSprings_CA_2012, 2012-09-18, 5, 77
PalmSprings_CA_2012, 2012-09-18, 6, 76
PalmSprings_CA_2012, 2012-09-18, 7, 80
PalmSprings_CA_2012, 2012-09-18, 8, 87
PalmSprings_CA_2012, 2012-09-18, 9, 91
PalmSprings_CA_2012, 2012-09-18, 10, 96
PalmSprings_CA_2012, 2012-09-18, 11, 99
PalmSprings_CA_2012, 2012-09-18, 12, 102
PalmSprings_CA_2012, 2012-09-18, 13, 103
PalmSprings_CA_2012, 2012-09-18, 14, 105
PalmSprings_CA_2012, 2012-09-18, 15, 105
PalmSprings_CA_2012, 2012-09-18, 16, 104
PalmSprings_CA_2012, 2012-09-18, 17, 102
PalmSprings_CA_2012, 2012-09-18, 18, 98
PalmSprings_CA_2012, 2012-09-18, 19, 96
PalmSprings_CA_2012, 2012-09-18, 20, 91
PalmSprings_CA_2012, 2012-09-18, 21, 91
PalmSprings_CA_2012, 2012-09-18, 22, 88
PalmSprings_CA_2012, 2012-09-18, 23, 87
PalmSprings_CA_2012, 2012-12-26, 0, 43
PalmSprings_CA_2012, 2012-12-26, 1, 40
PalmSprings_CA_2012, 2012-12-26, 2, 42
PalmSprings_CA_2012, 2012-12-26, 3, 40
PalmSprings_CA_2012, 2012-12-26, 4, 41
PalmSprings_CA_2012, 2012-12-26, 5, 41
PalmSprings_CA_2012, 2012-12-26, 6, 41
PalmSprings_CA_2012, 2012-12-26, 7, 45
PalmSprings_CA_2012, 2012-12-26, 8, 50
PalmSprings_CA_2012, 2012-12-26, 9, 52
PalmSprings_CA_2012, 2012-12-26, 10, 52
PalmSprings_CA_2012, 2012-12-26, 11, 58
PalmSprings_CA_2012, 2012-12-26, 12, 61
PalmSprings_CA_2012, 2012-12-26, 13, 63
PalmSprings_CA_2012, 2012-12-26, 14, 65
PalmSprings_CA_2012, 2012-12-26, 15, 63
PalmSprings_CA_2012, 2012-12-26, 16, 59
PalmSprings_CA_2012, 2012-12-26, 17, 56
PalmSprings_CA_2012, 2012-12-26, 18, 54
PalmSprings_CA_2012, 2012-12-26, 19, 53
PalmSprings_CA_2012, 2012-12-26, 20, 53
PalmSprings_CA_2012, 2012-12-26, 21, 53
PalmSprings_CA_2012, 2012-12-26, 22, 51
PalmSprings_CA_2012, 2012-12-26, 23, 49
PalmSprings_CA_2012, 2012-12-27, 0, 47
PalmSprings_CA_2012, 2012-12-27, 1, 45
PalmSprings_CA_2012, 2012-12-27, 2, 44
PalmSprings_CA_2012, 2012-12-27, 3, 44
PalmSprings_CA_2012, 2012-12-27, 4, 43
PalmSprings_CA_2012, 2012-12-27, 5, 44
PalmSprings_CA_2012, 2012-12-27, 6, 45
PalmSprings_CA_2012, 2012-12-27, 7, 48
PalmSprings_CA_2012, 2012-12-27, 8, 52
PalmSprings_CA_2012, 2012-12-27, 9, 57
PalmSprings_CA_2012, 2012-12-27, 10, 59
PalmSprings_CA_2012, 2012-12-27, 11, 61
PalmSprings_CA_2012, 2012-12-27, 12, 62
PalmSprings_CA_2012, 2012-12-27, 13, 62
PalmSprings_CA_2012, 2012-12-27, 14, 63
PalmSprings_CA_2012, 2012-12-27, 16, 60
PalmSprings_CA_2012, 2012-12-27, 17, 57
PalmSprings_CA_2012, 2012-12-27, 18, 57
PalmSprings_CA_2012, 2012-12-27, 19, 55
PalmSprings_CA_2012, 2012-12-27, 20, 52
PalmSprings_CA_2012, 2012-12-27, 21, 51
PalmSprings_CA_2012, 2012-12-27, 22, 47
PalmSprings_CA_2012, 2012-12-27, 23, 48
PalmSprings_CA_2012, 2012-12-24, 0, 51
PalmSprings_CA_2012, 2012-12-24, 1, 48
PalmSprings_CA_2012, 2012-12-24, 2, 46
PalmSprings_CA_2012, 2012-12-24, 3, 46
PalmSprings_CA_2012, 2012-12-24, 4, 45
PalmSprings_CA_2012, 2012-12-24, 5, 48
PalmSprings_CA_2012, 2012-12-24, 6, 47
PalmSprings_CA_2012, 2012-12-24, 7, 49
PalmSprings_CA_2012, 2012-12-24, 8, 56
PalmSprings_CA_2012, 2012-12-24, 9, 62
PalmSprings_CA_2012, 2012-12-24, 10, 63
PalmSprings_CA_2012, 2012-12-24, 11, 66
PalmSprings_CA_2012, 2012-12-24, 12, 69
PalmSprings_CA_2012, 2012-12-24, 13, 72
PalmSprings_CA_2012, 2012-12-24, 14, 72
PalmSprings_CA_2012, 2012-12-24, 15, 70
PalmSprings_CA_2012, 2012-12-24, 16, 67
PalmSprings_CA_2012, 2012-12-24, 17, 66
PalmSprings_CA_2012, 2012-12-24, 18, 64
PalmSprings_CA_2012, 2012-12-24, 19, 59
PalmSprings_CA_2012, 2012-12-24, 20, 58
PalmSprings_CA_2012, 2012-12-24, 21, 56
PalmSprings_CA_2012, 2012-12-24, 22, 57
PalmSprings_CA_2012, 2012-12-24, 23, 56
PalmSprings_CA_2012, 2012-02-05, 0, 55
PalmSprings_CA_2012, 2012-02-05, 1, 55
PalmSprings_CA_2012, 2012-02-05, 2, 52
PalmSprings_CA_2012, 2012-02-05, 3, 53
PalmSprings_CA_2012, 2012-02-05, 4, 51
PalmSprings_CA_2012, 2012-02-05, 5, 51
PalmSprings_CA_2012, 2012-02-05, 6, 48
PalmSprings_CA_2012, 2012-02-05, 7, 52
PalmSprings_CA_2012, 2012-02-05, 8, 61
PalmSprings_CA_2012, 2012-02-05, 9, 67
PalmSprings_CA_2012, 2012-02-05, 10, 69
PalmSprings_CA_2012, 2012-02-05, 11, 71
PalmSprings_CA_2012, 2012-02-05, 12, 72
PalmSprings_CA_2012, 2012-02-05, 13, 73
PalmSprings_CA_2012, 2012-02-05, 14, 72
PalmSprings_CA_2012, 2012-02-05, 15, 72
PalmSprings_CA_2012, 2012-02-05, 16, 70
PalmSprings_CA_2012, 2012-02-05, 17, 66
PalmSprings_CA_2012, 2012-02-05, 18, 63
PalmSprings_CA_2012, 2012-02-05, 19, 66
PalmSprings_CA_2012, 2012-02-05, 20, 62
PalmSprings_CA_2012, 2012-02-05, 21, 61
PalmSprings_CA_2012, 2012-02-05, 22, 60
PalmSprings_CA_2012, 2012-02-05, 23, 59
PalmSprings_CA_2012, 2012-02-04, 0, 52
PalmSprings_CA_2012, 2012-02-04, 1, 52
PalmSprings_CA_2012, 2012-02-04, 2, 50
PalmSprings_CA_2012, 2012-02-04, 3, 49
PalmSprings_CA_2012, 2012-02-04, 4, 51
PalmSprings_CA_2012, 2012-02-04, 5, 52
PalmSprings_CA_2012, 2012-02-04, 6, 52
PalmSprings_CA_2012, 2012-02-04, 7, 54
PalmSprings_CA_2012, 2012-02-04, 8, 61
PalmSprings_CA_2012, 2012-02-04, 9, 64
PalmSprings_CA_2012, 2012-02-04, 10, 67
PalmSprings_CA_2012, 2012-02-04, 11, 69
PalmSprings_CA_2012, 2012-02-04, 12, 70
PalmSprings_CA_2012, 2012-02-04, 13, 70
PalmSprings_CA_2012, 2012-02-04, 14, 70
PalmSprings_CA_2012, 2012-02-04, 15, 70
PalmSprings_CA_2012, 2012-02-04, 16, 68
PalmSprings_CA_2012, 2012-02-04, 17, 65
PalmSprings_CA_2012, 2012-02-04, 18, 64
PalmSprings_CA_2012, 2012-02-04, 19, 61
PalmSprings_CA_2012, 2012-02-04, 20, 59
PalmSprings_CA_2012, 2012-02-04, 21, 59
PalmSprings_CA_2012, 2012-02-04, 22, 57
PalmSprings_CA_2012, 2012-02-04, 23, 56
PalmSprings_CA_2012, 2012-02-07, 0, 56
PalmSprings_CA_2012, 2012-02-07, 1, 56
PalmSprings_CA_2012, 2012-02-07, 2, 56
PalmSprings_CA_2012, 2012-02-07, 3, 55
PalmSprings_CA_2012, 2012-02-07, 4, 55
PalmSprings_CA_2012, 2012-02-07, 5, 53
PalmSprings_CA_2012, 2012-02-07, 6, 55
PalmSprings_CA_2012, 2012-02-07, 7, 57
PalmSprings_CA_2012, 2012-02-07, 8, 59
PalmSprings_CA_2012, 2012-02-07, 9, 61
PalmSprings_CA_2012, 2012-02-07, 10, 61
PalmSprings_CA_2012, 2012-02-07, 11, 63
PalmSprings_CA_2012, 2012-02-07, 12, 64
PalmSprings_CA_2012, 2012-02-07, 13, 66
PalmSprings_CA_2012, 2012-02-07, 14, 65
PalmSprings_CA_2012, 2012-02-07, 15, 65
PalmSprings_CA_2012, 2012-02-07, 16, 64
PalmSprings_CA_2012, 2012-02-07, 17, 62
PalmSprings_CA_2012, 2012-02-07, 18, 61
PalmSprings_CA_2012, 2012-02-07, 19, 62
PalmSprings_CA_2012, 2012-02-07, 20, 62
PalmSprings_CA_2012, 2012-02-07, 21, 60
PalmSprings_CA_2012, 2012-02-07, 22, 61
PalmSprings_CA_2012, 2012-02-07, 23, 59
PalmSprings_CA_2012, 2012-02-06, 0, 56
PalmSprings_CA_2012, 2012-02-06, 1, 57
PalmSprings_CA_2012, 2012-02-06, 2, 57
PalmSprings_CA_2012, 2012-02-06, 3, 57
PalmSprings_CA_2012, 2012-02-06, 4, 56
PalmSprings_CA_2012, 2012-02-06, 5, 54
PalmSprings_CA_2012, 2012-02-06, 6, 54
PalmSprings_CA_2012, 2012-02-06, 7, 55
PalmSprings_CA_2012, 2012-02-06, 8, 62
PalmSprings_CA_2012, 2012-02-06, 9, 67
PalmSprings_CA_2012, 2012-02-06, 10, 71
PalmSprings_CA_2012, 2012-02-06, 11, 70
PalmSprings_CA_2012, 2012-02-06, 12, 71
PalmSprings_CA_2012, 2012-02-06, 13, 71
PalmSprings_CA_2012, 2012-02-06, 14, 71
PalmSprings_CA_2012, 2012-02-06, 15, 71
PalmSprings_CA_2012, 2012-02-06, 16, 70
PalmSprings_CA_2012, 2012-02-06, 17, 67
PalmSprings_CA_2012, 2012-02-06, 18, 66
PalmSprings_CA_2012, 2012-02-06, 19, 64
PalmSprings_CA_2012, 2012-02-06, 20, 63
PalmSprings_CA_2012, 2012-02-06, 21, 61
PalmSprings_CA_2012, 2012-02-06, 22, 58
PalmSprings_CA_2012, 2012-02-06, 23, 59
PalmSprings_CA_2012, 2012-02-01, 0, 57
PalmSprings_CA_2012, 2012-02-01, 1, 57
PalmSprings_CA_2012, 2012-02-01, 2, 52
PalmSprings_CA_2012, 2012-02-01, 3, 53
PalmSprings_CA_2012, 2012-02-01, 4, 53
PalmSprings_CA_2012, 2012-02-01, 5, 56
PalmSprings_CA_2012, 2012-02-01, 6, 52
PalmSprings_CA_2012, 2012-02-01, 7, 55
PalmSprings_CA_2012, 2012-02-01, 8, 60
PalmSprings_CA_2012, 2012-02-01, 9, 65
PalmSprings_CA_2012, 2012-02-01, 10, 70
